inec_provincia_id,provincia,total,acumuladas,lat,lng,mes
10,Imbabura,137,454,0.3626780000000000,-78.13066700000000,3
11,Loja,191,562,-3.983333000000000,-79.20000000000000,3
12,Los Ríos,324,894,-1.800000000000000,-79.53333300000000,3
13,Manabí,615,1566,-1.056181000000000,-80.45521700000000,3
14,Morona Santiago,40,115,-2.300000000000000,-78.11666700000001,3
15,Napo,25,82,-0.9890000000000000,-77.81590000000000,3
22,Orellana,32,96,-0.4666670000000000,-76.96666700000000,3
88,Otro,0,1,0,0,3
16,Pastaza,43,91,-1.066667000000000,-78.00111099999999,3
17,Pichincha,990,2871,-0.2186110000000000,-78.50972200000000,3
24,Santa Elena,104,311,-2.226700000000000,-80.85830000000000,3
23,Sto. Domingo Tsáchilas,165,495,-0.2541670000000000,-79.17194400000000,3
21,Sucumbíos,43,129,0.08472200000000002,-76.88277800000000,3
18,Tungurahua,226,683,-1.241667000000000,-78.61972200000000,3
19,Zamora Chinchipe,18,45,-4.120000000000000,-78.80000000000000,3
1,Azuay,306,1255,-2.897414000000000,-79.00448100000000,4
2,Bolívar,82,271,-1.605556000000000,-79.00305600000000,4
4,Carchi,49,219,0.8121800000000000,-77.71633000000000,4
3,Cañar,76,327,-2.733333000000000,-78.83333300000000,4
6,Chimborazo,201,733,-1.674347000000000,-78.64829400000001,4
5,Cotopaxi,145,553,-0.9333330000000000,-78.61666700000001,4
7,El Oro,238,893,-3.266667000000000,-79.96666700000000,4
8,Esmeraldas,118,516,1.050000000000000,-79.20000000000000,4
20,Galápagos,3,13,-0.7999999999999999,-89.40000000000001,4
9,Guayas,1660,7020,-2.183333000000000,-79.88333299999999,4
10,Imbabura,163,617,0.3626780000000000,-78.13066700000000,4
11,Loja,180,742,-3.983333000000000,-79.20000000000000,4
12,Los Ríos,248,1142,-1.800000000000000,-79.53333300000000,4
13,Manabí,1102,2668,-1.056181000000000,-80.45521700000000,4
14,Morona Santiago,43,158,-2.300000000000000,-78.11666700000001,4
15,Napo,31,113,-0.9890000000000000,-77.81590000000000,4
22,Orellana,42,138,-0.4666670000000000,-76.96666700000000,4
88,Otro,0,1,0,0,4
16,Pastaza,18,109,-1.066667000000000,-78.00111099999999,4
17,Pichincha,1092,3963,-0.2186110000000000,-78.50972200000000,4
24,Santa Elena,91,402,-2.226700000000000,-80.85830000000000,4
23,Sto. Domingo Tsáchilas,151,646,-0.2541670000000000,-79.17194400000000,4
21,Sucumbíos,62,191,0.08472200000000002,-76.88277800000000,4
18,Tungurahua,234,917,-1.241667000000000,-78.61972200000000,4
19,Zamora Chinchipe,21,66,-4.120000000000000,-78.80000000000000,4
1,Azuay,311,1566,-2.897414000000000,-79.00448100000000,5
2,Bolívar,67,338,-1.605556000000000,-79.00305600000000,5
4,Carchi,55,274,0.8121800000000000,-77.71633000000000,5
3,Cañar,91,418,-2.733333000000000,-78.83333300000000,5
6,Chimborazo,191,924,-1.674347000000000,-78.64829400000001,5
5,Cotopaxi,149,702,-0.9333330000000000,-78.61666700000001,5
7,El Oro,230,1123,-3.266667000000000,-79.96666700000000,5
8,Esmeraldas,118,634,1.050000000000000,-79.20000000000000,5
20,Galápagos,4,17,-0.7999999999999999,-89.40000000000001,5
9,Guayas,1664,8684,-2.183333000000000,-79.88333299999999,5
10,Imbabura,155,772,0.3626780000000000,-78.13066700000000,5
11,Loja,188,930,-3.983333000000000,-79.20000000000000,5
12,Los Ríos,293,1435,-1.800000000000000,-79.53333300000000,5
13,Manabí,418,3086,-1.056181000000000,-80.45521700000000,5
14,Morona Santiago,35,193,-2.300000000000000,-78.11666700000001,5
15,Napo,25,138,-0.9890000000000000,-77.81590000000000,5
22,Orellana,22,160,-0.4666670000000000,-76.96666700000000,5
88,Otro,0,1,0,0,5
16,Pastaza,19,128,-1.066667000000000,-78.00111099999999,5
17,Pichincha,1049,5012,-0.2186110000000000,-78.50972200000000,5
24,Santa Elena,91,493,-2.226700000000000,-80.85830000000000,5
23,Sto. Domingo Tsáchilas,157,803,-0.2541670000000000,-79.17194400000000,5
21,Sucumbíos,42,233,0.08472200000000002,-76.88277800000000,5
18,Tungurahua,232,1149,-1.241667000000000,-78.61972200000000,5
19,Zamora Chinchipe,10,76,-4.120000000000000,-78.80000000000000,5
1,Azuay,281,1847,-2.897414000000000,-79.00448100000000,6
2,Bolívar,55,393,-1.605556000000000,-79.00305600000000,6
4,Carchi,42,316,0.8121800000000000,-77.71633000000000,6
3,Cañar,78,496,-2.733333000000000,-78.83333300000000,6
6,Chimborazo,183,1107,-1.674347000000000,-78.64829400000001,6
5,Cotopaxi,134,836,-0.9333330000000000,-78.61666700000001,6
7,El Oro,222,1345,-3.266667000000000,-79.96666700000000,6
8,Esmeraldas,91,725,1.050000000000000,-79.20000000000000,6
20,Galápagos,3,20,-0.7999999999999999,-89.40000000000001,6
9,Guayas,1624,10308,-2.183333000000000,-79.88333299999999,6
10,Imbabura,154,926,0.3626780000000000,-78.13066700000000,6
11,Loja,177,1107,-3.983333000000000,-79.20000000000000,6
12,Los Ríos,272,1707,-1.800000000000000,-79.53333300000000,6
13,Manabí,460,3546,-1.056181000000000,-80.45521700000000,6
14,Morona Santiago,28,221,-2.300000000000000,-78.11666700000001,6
15,Napo,29,167,-0.9890000000000000,-77.81590000000000,6
22,Orellana,22,182,-0.4666670000000000,-76.96666700000000,6
88,Otro,1,2,0,0,6
16,Pastaza,18,146,-1.066667000000000,-78.00111099999999,6
17,Pichincha,1014,6026,-0.2186110000000000,-78.50972200000000,6
24,Santa Elena,96,589,-2.226700000000000,-80.85830000000000,6
23,Sto. Domingo Tsáchilas,170,973,-0.2541670000000000,-79.17194400000000,6
21,Sucumbíos,53,286,0.08472200000000002,-76.88277800000000,6
18,Tungurahua,203,1352,-1.241667000000000,-78.61972200000000,6
19,Zamora Chinchipe,21,97,-4.120000000000000,-78.80000000000000,6
1,Azuay,318,2165,-2.897414000000000,-79.00448100000000,7
2,Bolívar,57,450,-1.605556000000000,-79.00305600000000,7
4,Carchi,63,379,0.8121800000000000,-77.71633000000000,7
3,Cañar,105,601,-2.733333000000000,-78.83333300000000,7
6,Chimborazo,196,1303,-1.674347000000000,-78.64829400000001,7
5,Cotopaxi,156,992,-0.9333330000000000,-78.61666700000001,7
7,El Oro,222,1567,-3.266667000000000,-79.96666700000000,7
8,Esmeraldas,117,842,1.050000000000000,-79.20000000000000,7
20,Galápagos,6,26,-0.7999999999999999,-89.40000000000001,7
9,Guayas,1502,11810,-2.183333000000000,-79.88333299999999,7
10,Imbabura,146,1072,0.3626780000000000,-78.13066700000000,7
11,Loja,188,1295,-3.983333000000000,-79.20000000000000,7
12,Los Ríos,269,1976,-1.800000000000000,-79.53333300000000,7
13,Manabí,503,4049,-1.056181000000000,-80.45521700000000,7
14,Morona Santiago,37,258,-2.300000000000000,-78.11666700000001,7
15,Napo,16,183,-0.9890000000000000,-77.81590000000000,7
22,Orellana,22,204,-0.4666670000000000,-76.96666700000000,7
88,Otro,1,3,0,0,7
16,Pastaza,21,167,-1.066667000000000,-78.00111099999999,7
17,Pichincha,965,6991,-0.2186110000000000,-78.50972200000000,7
24,Santa Elena,101,690,-2.226700000000000,-80.85830000000000,7
23,Sto. Domingo Tsáchilas,147,1120,-0.2541670000000000,-79.17194400000000,7
21,Sucumbíos,47,333,0.08472200000000002,-76.88277800000000,7
18,Tungurahua,246,1598,-1.241667000000000,-78.61972200000000,7
19,Zamora Chinchipe,13,110,-4.120000000000000,-78.80000000000000,7
1,Azuay,314,2479,-2.897414000000000,-79.00448100000000,8
2,Bolívar,61,511,-1.605556000000000,-79.00305600000000,8
4,Carchi,50,429,0.8121800000000000,-77.71633000000000,8
3,Cañar,96,697,-2.733333000000000,-78.83333300000000,8
6,Chimborazo,195,1498,-1.674347000000000,-78.64829400000001,8
5,Cotopaxi,135,1127,-0.9333330000000000,-78.61666700000001,8
7,El Oro,211,1778,-3.266667000000000,-79.96666700000000,8
8,Esmeraldas,128,970,1.050000000000000,-79.20000000000000,8
20,Galápagos,6,32,-0.7999999999999999,-89.40000000000001,8
9,Guayas,1534,13344,-2.183333000000000,-79.88333299999999,8
10,Imbabura,167,1239,0.3626780000000000,-78.13066700000000,8
11,Loja,180,1475,-3.983333000000000,-79.20000000000000,8
12,Los Ríos,305,2281,-1.800000000000000,-79.53333300000000,8
13,Manabí,509,4558,-1.056181000000000,-80.45521700000000,8
14,Morona Santiago,34,292,-2.300000000000000,-78.11666700000001,8
15,Napo,29,212,-0.9890000000000000,-77.81590000000000,8
22,Orellana,30,234,-0.4666670000000000,-76.96666700000000,8
88,Otro,0,3,0,0,8
16,Pastaza,29,196,-1.066667000000000,-78.00111099999999,8
17,Pichincha,960,7951,-0.2186110000000000,-78.50972200000000,8
24,Santa Elena,104,794,-2.226700000000000,-80.85830000000000,8
23,Sto. Domingo Tsáchilas,142,1262,-0.2541670000000000,-79.17194400000000,8
21,Sucumbíos,39,372,0.08472200000000002,-76.88277800000000,8
18,Tungurahua,270,1868,-1.241667000000000,-78.61972200000000,8
19,Zamora Chinchipe,22,132,-4.120000000000000,-78.80000000000000,8
1,Azuay,315,2794,-2.897414000000000,-79.00448100000000,9
2,Bolívar,68,579,-1.605556000000000,-79.00305600000000,9
4,Carchi,54,483,0.8121800000000000,-77.71633000000000,9
3,Cañar,87,784,-2.733333000000000,-78.83333300000000,9
6,Chimborazo,186,1684,-1.674347000000000,-78.64829400000001,9
5,Cotopaxi,142,1269,-0.9333330000000000,-78.61666700000001,9
7,El Oro,215,1993,-3.266667000000000,-79.96666700000000,9
8,Esmeraldas,111,1081,1.050000000000000,-79.20000000000000,9
20,Galápagos,6,38,-0.7999999999999999,-89.40000000000001,9
9,Guayas,1577,14921,-2.183333000000000,-79.88333299999999,9
10,Imbabura,129,1368,0.3626780000000000,-78.13066700000000,9
11,Loja,188,1663,-3.983333000000000,-79.20000000000000,9
12,Los Ríos,241,2522,-1.800000000000000,-79.53333300000000,9
13,Manabí,488,5046,-1.056181000000000,-80.45521700000000,9
14,Morona Santiago,29,321,-2.300000000000000,-78.11666700000001,9
15,Napo,16,228,-0.9890000000000000,-77.81590000000000,9
22,Orellana,29,263,-0.4666670000000000,-76.96666700000000,9
88,Otro,0,3,0,0,9
16,Pastaza,27,223,-1.066667000000000,-78.00111099999999,9
17,Pichincha,922,8873,-0.2186110000000000,-78.50972200000000,9
24,Santa Elena,113,907,-2.226700000000000,-80.85830000000000,9
23,Sto. Domingo Tsáchilas,160,1422,-0.2541670000000000,-79.17194400000000,9
21,Sucumbíos,33,405,0.08472200000000002,-76.88277800000000,9
18,Tungurahua,207,2075,-1.241667000000000,-78.61972200000000,9
19,Zamora Chinchipe,17,149,-4.120000000000000,-78.80000000000000,9
1,Azuay,324,3118,-2.897414000000000,-79.00448100000000,10
2,Bolívar,74,653,-1.605556000000000,-79.00305600000000,10
4,Carchi,57,540,0.8121800000000000,-77.71633000000000,10
3,Cañar,96,880,-2.733333000000000,-78.83333300000000,10
6,Chimborazo,186,1870,-1.674347000000000,-78.64829400000001,10
5,Cotopaxi,141,1410,-0.9333330000000000,-78.61666700000001,10
7,El Oro,218,2211,-3.266667000000000,-79.96666700000000,10
8,Esmeraldas,111,1192,1.050000000000000,-79.20000000000000,10
20,Galápagos,8,46,-0.7999999999999999,-89.40000000000001,10
9,Guayas,1638,16559,-2.183333000000000,-79.88333299999999,10
10,Imbabura,135,1503,0.3626780000000000,-78.13066700000000,10
11,Loja,191,1854,-3.983333000000000,-79.20000000000000,10
12,Los Ríos,295,2817,-1.800000000000000,-79.53333300000000,10
13,Manabí,536,5582,-1.056181000000000,-80.45521700000000,10
14,Morona Santiago,46,367,-2.300000000000000,-78.11666700000001,10
15,Napo,26,254,-0.9890000000000000,-77.81590000000000,10
22,Orellana,19,282,-0.4666670000000000,-76.96666700000000,10
88,Otro,0,3,0,0,10
16,Pastaza,27,250,-1.066667000000000,-78.00111099999999,10
17,Pichincha,988,9861,-0.2186110000000000,-78.50972200000000,10
24,Santa Elena,86,993,-2.226700000000000,-80.85830000000000,10
23,Sto. Domingo Tsáchilas,154,1576,-0.2541670000000000,-79.17194400000000,10
21,Sucumbíos,36,441,0.08472200000000002,-76.88277800000000,10
18,Tungurahua,213,2288,-1.241667000000000,-78.61972200000000,10
19,Zamora Chinchipe,21,170,-4.120000000000000,-78.80000000000000,10
1,Azuay,305,3423,-2.897414000000000,-79.00448100000000,11
2,Bolívar,66,719,-1.605556000000000,-79.00305600000000,11
4,Carchi,47,587,0.8121800000000000,-77.71633000000000,11
3,Cañar,70,950,-2.733333000000000,-78.83333300000000,11
6,Chimborazo,193,2063,-1.674347000000000,-78.64829400000001,11
5,Cotopaxi,132,1542,-0.9333330000000000,-78.61666700000001,11
7,El Oro,206,2417,-3.266667000000000,-79.96666700000000,11
8,Esmeraldas,122,1314,1.050000000000000,-79.20000000000000,11
20,Galápagos,3,49,-0.7999999999999999,-89.40000000000001,11
9,Guayas,1618,18177,-2.183333000000000,-79.88333299999999,11
10,Imbabura,150,1653,0.3626780000000000,-78.13066700000000,11
11,Loja,158,2012,-3.983333000000000,-79.20000000000000,11
12,Los Ríos,278,3095,-1.800000000000000,-79.53333300000000,11
13,Manabí,491,6073,-1.056181000000000,-80.45521700000000,11
14,Morona Santiago,43,410,-2.300000000000000,-78.11666700000001,11
15,Napo,28,282,-0.9890000000000000,-77.81590000000000,11
22,Orellana,23,305,-0.4666670000000000,-76.96666700000000,11
88,Otro,0,3,0,0,11
16,Pastaza,22,272,-1.066667000000000,-78.00111099999999,11
17,Pichincha,952,10813,-0.2186110000000000,-78.50972200000000,11
24,Santa Elena,103,1096,-2.226700000000000,-80.85830000000000,11
23,Sto. Domingo Tsáchilas,156,1732,-0.2541670000000000,-79.17194400000000,11
21,Sucumbíos,46,487,0.08472200000000002,-76.88277800000000,11
18,Tungurahua,213,2501,-1.241667000000000,-78.61972200000000,11
19,Zamora Chinchipe,16,186,-4.120000000000000,-78.80000000000000,11
1,Azuay,271,3694,-2.897414000000000,-79.00448100000000,12
2,Bolívar,64,783,-1.605556000000000,-79.00305600000000,12
4,Carchi,52,639,0.8121800000000000,-77.71633000000000,12
3,Cañar,60,1010,-2.733333000000000,-78.83333300000000,12
6,Chimborazo,164,2227,-1.674347000000000,-78.64829400000001,12
5,Cotopaxi,135,1677,-0.9333330000000000,-78.61666700000001,12
7,El Oro,219,2636,-3.266667000000000,-79.96666700000000,12
8,Esmeraldas,86,1400,1.050000000000000,-79.20000000000000,12
20,Galápagos,2,51,-0.7999999999999999,-89.40000000000001,12
9,Guayas,1699,19876,-2.183333000000000,-79.88333299999999,12
10,Imbabura,160,1813,0.3626780000000000,-78.13066700000000,12
11,Loja,138,2150,-3.983333000000000,-79.20000000000000,12
12,Los Ríos,263,3358,-1.800000000000000,-79.53333300000000,12
13,Manabí,465,6538,-1.056181000000000,-80.45521700000000,12
14,Morona Santiago,25,435,-2.300000000000000,-78.11666700000001,12
15,Napo,30,312,-0.9890000000000000,-77.81590000000000,12
22,Orellana,23,328,-0.4666670000000000,-76.96666700000000,12
88,Otro,0,3,0,0,12
16,Pastaza,16,288,-1.066667000000000,-78.00111099999999,12
17,Pichincha,1012,11825,-0.2186110000000000,-78.50972200000000,12
24,Santa Elena,86,1182,-2.226700000000000,-80.85830000000000,12
23,Sto. Domingo Tsáchilas,148,1880,-0.2541670000000000,-79.17194400000000,12
21,Sucumbíos,39,526,0.08472200000000002,-76.88277800000000,12
18,Tungurahua,169,2670,-1.241667000000000,-78.61972200000000,12
19,Zamora Chinchipe,19,205,-4.120000000000000,-78.80000000000000,12
