inec_provincia_id,provincia,total,acumuladas,lat,lng,semana
24,Santa Elena,27,55,-2.226700000000000,-80.85830000000000,2
23,Sto. Domingo Tsáchilas,43,84,-0.2541670000000000,-79.17194400000000,2
21,Sucumbíos,9,22,0.08472200000000002,-76.88277800000000,2
18,Tungurahua,62,113,-1.241667000000000,-78.61972200000000,2
19,Zamora Chinchipe,3,6,-4.120000000000000,-78.80000000000000,2
1,Azuay,81,235,-2.897414000000000,-79.00448100000000,3
2,Bolívar,17,62,-1.605556000000000,-79.00305600000000,3
4,Carchi,10,36,0.8121800000000000,-77.71633000000000,3
3,Cañar,22,59,-2.733333000000000,-78.83333300000000,3
6,Chimborazo,48,161,-1.674347000000000,-78.64829400000001,3
5,Cotopaxi,43,129,-0.9333330000000000,-78.61666700000001,3
7,El Oro,61,195,-3.266667000000000,-79.96666700000000,3
8,Esmeraldas,34,108,1.050000000000000,-79.20000000000000,3
20,Galápagos,0,3,-0.7999999999999999,-89.40000000000001,3
9,Guayas,387,1224,-2.183333000000000,-79.88333299999999,3
10,Imbabura,43,113,0.3626780000000000,-78.13066700000000,3
11,Loja,51,150,-3.983333000000000,-79.20000000000000,3
12,Los Ríos,77,208,-1.800000000000000,-79.53333300000000,3
13,Manabí,116,360,-1.056181000000000,-80.45521700000000,3
14,Morona Santiago,17,38,-2.300000000000000,-78.11666700000001,3
15,Napo,6,21,-0.9890000000000000,-77.81590000000000,3
22,Orellana,6,18,-0.4666670000000000,-76.96666700000000,3
88,Otro,0,0,0,0,3
16,Pastaza,8,23,-1.066667000000000,-78.00111099999999,3
17,Pichincha,304,898,-0.2186110000000000,-78.50972200000000,3
24,Santa Elena,22,77,-2.226700000000000,-80.85830000000000,3
23,Sto. Domingo Tsáchilas,50,134,-0.2541670000000000,-79.17194400000000,3
21,Sucumbíos,12,34,0.08472200000000002,-76.88277800000000,3
18,Tungurahua,66,179,-1.241667000000000,-78.61972200000000,3
19,Zamora Chinchipe,7,13,-4.120000000000000,-78.80000000000000,3
1,Azuay,94,329,-2.897414000000000,-79.00448100000000,4
2,Bolívar,17,79,-1.605556000000000,-79.00305600000000,4
4,Carchi,14,50,0.8121800000000000,-77.71633000000000,4
3,Cañar,19,78,-2.733333000000000,-78.83333300000000,4
6,Chimborazo,45,206,-1.674347000000000,-78.64829400000001,4
5,Cotopaxi,39,168,-0.9333330000000000,-78.61666700000001,4
7,El Oro,60,255,-3.266667000000000,-79.96666700000000,4
8,Esmeraldas,35,143,1.050000000000000,-79.20000000000000,4
20,Galápagos,0,3,-0.7999999999999999,-89.40000000000001,4
9,Guayas,454,1678,-2.183333000000000,-79.88333299999999,4
10,Imbabura,31,144,0.3626780000000000,-78.13066700000000,4
11,Loja,62,212,-3.983333000000000,-79.20000000000000,4
12,Los Ríos,71,279,-1.800000000000000,-79.53333300000000,4
13,Manabí,125,485,-1.056181000000000,-80.45521700000000,4
14,Morona Santiago,11,49,-2.300000000000000,-78.11666700000001,4
15,Napo,7,28,-0.9890000000000000,-77.81590000000000,4
22,Orellana,16,34,-0.4666670000000000,-76.96666700000000,4
88,Otro,0,0,0,0,4
16,Pastaza,7,30,-1.066667000000000,-78.00111099999999,4
17,Pichincha,311,1209,-0.2186110000000000,-78.50972200000000,4
24,Santa Elena,22,99,-2.226700000000000,-80.85830000000000,4
23,Sto. Domingo Tsáchilas,41,175,-0.2541670000000000,-79.17194400000000,4
21,Sucumbíos,9,43,0.08472200000000002,-76.88277800000000,4
18,Tungurahua,83,262,-1.241667000000000,-78.61972200000000,4
19,Zamora Chinchipe,4,17,-4.120000000000000,-78.80000000000000,4
1,Azuay,67,396,-2.897414000000000,-79.00448100000000,5
2,Bolívar,21,100,-1.605556000000000,-79.00305600000000,5
4,Carchi,18,68,0.8121800000000000,-77.71633000000000,5
3,Cañar,25,103,-2.733333000000000,-78.83333300000000,5
6,Chimborazo,58,264,-1.674347000000000,-78.64829400000001,5
5,Cotopaxi,41,209,-0.9333330000000000,-78.61666700000001,5
7,El Oro,56,311,-3.266667000000000,-79.96666700000000,5
8,Esmeraldas,32,175,1.050000000000000,-79.20000000000000,5
20,Galápagos,0,3,-0.7999999999999999,-89.40000000000001,5
9,Guayas,344,2022,-2.183333000000000,-79.88333299999999,5
10,Imbabura,46,190,0.3626780000000000,-78.13066700000000,5
11,Loja,65,277,-3.983333000000000,-79.20000000000000,5
12,Los Ríos,75,354,-1.800000000000000,-79.53333300000000,5
13,Manabí,101,586,-1.056181000000000,-80.45521700000000,5
14,Morona Santiago,12,61,-2.300000000000000,-78.11666700000001,5
15,Napo,10,38,-0.9890000000000000,-77.81590000000000,5
22,Orellana,11,45,-0.4666670000000000,-76.96666700000000,5
88,Otro,0,0,0,0,5
16,Pastaza,3,33,-1.066667000000000,-78.00111099999999,5
17,Pichincha,291,1500,-0.2186110000000000,-78.50972200000000,5
24,Santa Elena,19,118,-2.226700000000000,-80.85830000000000,5
23,Sto. Domingo Tsáchilas,37,212,-0.2541670000000000,-79.17194400000000,5
21,Sucumbíos,15,58,0.08472200000000002,-76.88277800000000,5
18,Tungurahua,61,323,-1.241667000000000,-78.61972200000000,5
19,Zamora Chinchipe,9,26,-4.120000000000000,-78.80000000000000,5
1,Azuay,82,478,-2.897414000000000,-79.00448100000000,6
2,Bolívar,22,122,-1.605556000000000,-79.00305600000000,6
4,Carchi,18,86,0.8121800000000000,-77.71633000000000,6
3,Cañar,21,124,-2.733333000000000,-78.83333300000000,6
6,Chimborazo,55,319,-1.674347000000000,-78.64829400000001,6
5,Cotopaxi,25,234,-0.9333330000000000,-78.61666700000001,6
7,El Oro,54,365,-3.266667000000000,-79.96666700000000,6
8,Esmeraldas,42,217,1.050000000000000,-79.20000000000000,6
20,Galápagos,0,3,-0.7999999999999999,-89.40000000000001,6
9,Guayas,341,2363,-2.183333000000000,-79.88333299999999,6
10,Imbabura,30,220,0.3626780000000000,-78.13066700000000,6
11,Loja,64,341,-3.983333000000000,-79.20000000000000,6
12,Los Ríos,67,421,-1.800000000000000,-79.53333300000000,6
13,Manabí,121,707,-1.056181000000000,-80.45521700000000,6
14,Morona Santiago,8,69,-2.300000000000000,-78.11666700000001,6
15,Napo,5,43,-0.9890000000000000,-77.81590000000000,6
22,Orellana,11,56,-0.4666670000000000,-76.96666700000000,6
88,Otro,0,0,0,0,6
16,Pastaza,8,41,-1.066667000000000,-78.00111099999999,6
17,Pichincha,271,1771,-0.2186110000000000,-78.50972200000000,6
24,Santa Elena,24,142,-2.226700000000000,-80.85830000000000,6
23,Sto. Domingo Tsáchilas,41,253,-0.2541670000000000,-79.17194400000000,6
21,Sucumbíos,12,70,0.08472200000000002,-76.88277800000000,6
18,Tungurahua,64,387,-1.241667000000000,-78.61972200000000,6
19,Zamora Chinchipe,5,31,-4.120000000000000,-78.80000000000000,6
1,Azuay,81,559,-2.897414000000000,-79.00448100000000,7
2,Bolívar,20,142,-1.605556000000000,-79.00305600000000,7
4,Carchi,13,99,0.8121800000000000,-77.71633000000000,7
3,Cañar,26,150,-2.733333000000000,-78.83333300000000,7
6,Chimborazo,53,372,-1.674347000000000,-78.64829400000001,7
5,Cotopaxi,42,276,-0.9333330000000000,-78.61666700000001,7
7,El Oro,66,431,-3.266667000000000,-79.96666700000000,7
8,Esmeraldas,41,258,1.050000000000000,-79.20000000000000,7
20,Galápagos,2,5,-0.7999999999999999,-89.40000000000001,7
9,Guayas,440,2803,-2.183333000000000,-79.88333299999999,7
10,Imbabura,30,250,0.3626780000000000,-78.13066700000000,7
11,Loja,52,393,-3.983333000000000,-79.20000000000000,7
12,Los Ríos,82,503,-1.800000000000000,-79.53333300000000,7
13,Manabí,132,839,-1.056181000000000,-80.45521700000000,7
14,Morona Santiago,16,85,-2.300000000000000,-78.11666700000001,7
15,Napo,3,46,-0.9890000000000000,-77.81590000000000,7
22,Orellana,7,63,-0.4666670000000000,-76.96666700000000,7
88,Otro,0,0,0,0,7
16,Pastaza,2,43,-1.066667000000000,-78.00111099999999,7
17,Pichincha,236,2007,-0.2186110000000000,-78.50972200000000,7
24,Santa Elena,23,165,-2.226700000000000,-80.85830000000000,7
23,Sto. Domingo Tsáchilas,53,306,-0.2541670000000000,-79.17194400000000,7
21,Sucumbíos,9,79,0.08472200000000002,-76.88277800000000,7
18,Tungurahua,64,451,-1.241667000000000,-78.61972200000000,7
19,Zamora Chinchipe,3,34,-4.120000000000000,-78.80000000000000,7
1,Azuay,87,646,-2.897414000000000,-79.00448100000000,8
2,Bolívar,18,160,-1.605556000000000,-79.00305600000000,8
4,Carchi,13,112,0.8121800000000000,-77.71633000000000,8
3,Cañar,15,165,-2.733333000000000,-78.83333300000000,8
6,Chimborazo,46,418,-1.674347000000000,-78.64829400000001,8
5,Cotopaxi,46,322,-0.9333330000000000,-78.61666700000001,8
7,El Oro,59,490,-3.266667000000000,-79.96666700000000,8
8,Esmeraldas,32,290,1.050000000000000,-79.20000000000000,8
20,Galápagos,1,6,-0.7999999999999999,-89.40000000000001,8
9,Guayas,392,3195,-2.183333000000000,-79.88333299999999,8
10,Imbabura,38,288,0.3626780000000000,-78.13066700000000,8
11,Loja,47,440,-3.983333000000000,-79.20000000000000,8
12,Los Ríos,89,592,-1.800000000000000,-79.53333300000000,8
13,Manabí,142,981,-1.056181000000000,-80.45521700000000,8
14,Morona Santiago,17,102,-2.300000000000000,-78.11666700000001,8
15,Napo,6,52,-0.9890000000000000,-77.81590000000000,8
22,Orellana,5,68,-0.4666670000000000,-76.96666700000000,8
88,Otro,0,0,0,0,8
16,Pastaza,6,49,-1.066667000000000,-78.00111099999999,8
17,Pichincha,241,2248,-0.2186110000000000,-78.50972200000000,8
24,Santa Elena,34,199,-2.226700000000000,-80.85830000000000,8
23,Sto. Domingo Tsáchilas,41,347,-0.2541670000000000,-79.17194400000000,8
21,Sucumbíos,13,92,0.08472200000000002,-76.88277800000000,8
18,Tungurahua,57,508,-1.241667000000000,-78.61972200000000,8
19,Zamora Chinchipe,3,37,-4.120000000000000,-78.80000000000000,8
1,Azuay,77,723,-2.897414000000000,-79.00448100000000,9
2,Bolívar,17,177,-1.605556000000000,-79.00305600000000,9
4,Carchi,16,128,0.8121800000000000,-77.71633000000000,9
3,Cañar,17,182,-2.733333000000000,-78.83333300000000,9
6,Chimborazo,47,465,-1.674347000000000,-78.64829400000001,9
5,Cotopaxi,38,360,-0.9333330000000000,-78.61666700000001,9
7,El Oro,63,553,-3.266667000000000,-79.96666700000000,9
8,Esmeraldas,22,312,1.050000000000000,-79.20000000000000,9
20,Galápagos,0,6,-0.7999999999999999,-89.40000000000001,9
9,Guayas,415,3610,-2.183333000000000,-79.88333299999999,9
10,Imbabura,28,316,0.3626780000000000,-78.13066700000000,9
11,Loja,40,480,-3.983333000000000,-79.20000000000000,9
12,Los Ríos,71,663,-1.800000000000000,-79.53333300000000,9
13,Manabí,132,1113,-1.056181000000000,-80.45521700000000,9
14,Morona Santiago,10,112,-2.300000000000000,-78.11666700000001,9
15,Napo,6,58,-0.9890000000000000,-77.81590000000000,9
22,Orellana,9,77,-0.4666670000000000,-76.96666700000000,9
88,Otro,0,0,0,0,9
16,Pastaza,7,56,-1.066667000000000,-78.00111099999999,9
17,Pichincha,245,2493,-0.2186110000000000,-78.50972200000000,9
24,Santa Elena,36,235,-2.226700000000000,-80.85830000000000,9
23,Sto. Domingo Tsáchilas,42,389,-0.2541670000000000,-79.17194400000000,9
21,Sucumbíos,18,110,0.08472200000000002,-76.88277800000000,9
18,Tungurahua,51,559,-1.241667000000000,-78.61972200000000,9
19,Zamora Chinchipe,1,38,-4.120000000000000,-78.80000000000000,9
1,Azuay,79,802,-2.897414000000000,-79.00448100000000,10
2,Bolívar,18,195,-1.605556000000000,-79.00305600000000,10
4,Carchi,5,133,0.8121800000000000,-77.71633000000000,10
3,Cañar,22,204,-2.733333000000000,-78.83333300000000,10
6,Chimborazo,49,514,-1.674347000000000,-78.64829400000001,10
5,Cotopaxi,42,402,-0.9333330000000000,-78.61666700000001,10
7,El Oro,60,613,-3.266667000000000,-79.96666700000000,10
8,Esmeraldas,32,344,1.050000000000000,-79.20000000000000,10
20,Galápagos,1,7,-0.7999999999999999,-89.40000000000001,10
9,Guayas,419,4029,-2.183333000000000,-79.88333299999999,10
10,Imbabura,39,355,0.3626780000000000,-78.13066700000000,10
11,Loja,51,531,-3.983333000000000,-79.20000000000000,10
12,Los Ríos,90,753,-1.800000000000000,-79.53333300000000,10
13,Manabí,127,1240,-1.056181000000000,-80.45521700000000,10
14,Morona Santiago,8,120,-2.300000000000000,-78.11666700000001,10
15,Napo,10,68,-0.9890000000000000,-77.81590000000000,10
22,Orellana,7,84,-0.4666670000000000,-76.96666700000000,10
88,Otro,0,0,0,0,10
16,Pastaza,5,61,-1.066667000000000,-78.00111099999999,10
17,Pichincha,227,2720,-0.2186110000000000,-78.50972200000000,10
24,Santa Elena,31,266,-2.226700000000000,-80.85830000000000,10
23,Sto. Domingo Tsáchilas,33,422,-0.2541670000000000,-79.17194400000000,10
21,Sucumbíos,14,124,0.08472200000000002,-76.88277800000000,10
18,Tungurahua,51,610,-1.241667000000000,-78.61972200000000,10
19,Zamora Chinchipe,5,43,-4.120000000000000,-78.80000000000000,10
1,Azuay,77,879,-2.897414000000000,-79.00448100000000,11
2,Bolívar,17,212,-1.605556000000000,-79.00305600000000,11
4,Carchi,12,145,0.8121800000000000,-77.71633000000000,11
3,Cañar,28,232,-2.733333000000000,-78.83333300000000,11
6,Chimborazo,44,558,-1.674347000000000,-78.64829400000001,11
5,Cotopaxi,26,428,-0.9333330000000000,-78.61666700000001,11
7,El Oro,61,674,-3.266667000000000,-79.96666700000000,11
8,Esmeraldas,25,369,1.050000000000000,-79.20000000000000,11
20,Galápagos,1,8,-0.7999999999999999,-89.40000000000001,11
9,Guayas,405,4434,-2.183333000000000,-79.88333299999999,11
10,Imbabura,41,396,0.3626780000000000,-78.13066700000000,11
11,Loja,46,577,-3.983333000000000,-79.20000000000000,11
12,Los Ríos,77,830,-1.800000000000000,-79.53333300000000,11
13,Manabí,129,1369,-1.056181000000000,-80.45521700000000,11
14,Morona Santiago,11,131,-2.300000000000000,-78.11666700000001,11
15,Napo,8,76,-0.9890000000000000,-77.81590000000000,11
22,Orellana,10,94,-0.4666670000000000,-76.96666700000000,11
88,Otro,0,0,0,0,11
16,Pastaza,5,66,-1.066667000000000,-78.00111099999999,11
17,Pichincha,257,2977,-0.2186110000000000,-78.50972200000000,11
24,Santa Elena,22,288,-2.226700000000000,-80.85830000000000,11
23,Sto. Domingo Tsáchilas,33,455,-0.2541670000000000,-79.17194400000000,11
21,Sucumbíos,10,134,0.08472200000000002,-76.88277800000000,11
18,Tungurahua,42,652,-1.241667000000000,-78.61972200000000,11
19,Zamora Chinchipe,7,50,-4.120000000000000,-78.80000000000000,11
1,Azuay,78,957,-2.897414000000000,-79.00448100000000,12
2,Bolívar,14,226,-1.605556000000000,-79.00305600000000,12
4,Carchi,17,162,0.8121800000000000,-77.71633000000000,12
3,Cañar,15,247,-2.733333000000000,-78.83333300000000,12
6,Chimborazo,33,591,-1.674347000000000,-78.64829400000001,12
5,Cotopaxi,28,456,-0.9333330000000000,-78.61666700000001,12
7,El Oro,47,721,-3.266667000000000,-79.96666700000000,12
8,Esmeraldas,36,405,1.050000000000000,-79.20000000000000,12
20,Galápagos,0,8,-0.7999999999999999,-89.40000000000001,12
9,Guayas,380,4814,-2.183333000000000,-79.88333299999999,12
10,Imbabura,44,440,0.3626780000000000,-78.13066700000000,12
11,Loja,44,621,-3.983333000000000,-79.20000000000000,12
12,Los Ríos,63,893,-1.800000000000000,-79.53333300000000,12
13,Manabí,114,1483,-1.056181000000000,-80.45521700000000,12
14,Morona Santiago,6,137,-2.300000000000000,-78.11666700000001,12
15,Napo,7,83,-0.9890000000000000,-77.81590000000000,12
22,Orellana,7,101,-0.4666670000000000,-76.96666700000000,12
88,Otro,0,0,0,0,12
16,Pastaza,6,72,-1.066667000000000,-78.00111099999999,12
17,Pichincha,221,3198,-0.2186110000000000,-78.50972200000000,12
24,Santa Elena,18,306,-2.226700000000000,-80.85830000000000,12
23,Sto. Domingo Tsáchilas,45,500,-0.2541670000000000,-79.17194400000000,12
21,Sucumbíos,6,140,0.08472200000000002,-76.88277800000000,12
18,Tungurahua,48,700,-1.241667000000000,-78.61972200000000,12
19,Zamora Chinchipe,2,52,-4.120000000000000,-78.80000000000000,12
1,Azuay,83,1040,-2.897414000000000,-79.00448100000000,13
2,Bolívar,19,245,-1.605556000000000,-79.00305600000000,13
4,Carchi,15,177,0.8121800000000000,-77.71633000000000,13
3,Cañar,17,264,-2.733333000000000,-78.83333300000000,13
6,Chimborazo,39,630,-1.674347000000000,-78.64829400000001,13
5,Cotopaxi,30,486,-0.9333330000000000,-78.61666700000001,13
7,El Oro,55,776,-3.266667000000000,-79.96666700000000,13
8,Esmeraldas,19,424,1.050000000000000,-79.20000000000000,13
20,Galápagos,1,9,-0.7999999999999999,-89.40000000000001,13
9,Guayas,391,5205,-2.183333000000000,-79.88333299999999,13
10,Imbabura,44,484,0.3626780000000000,-78.13066700000000,13
11,Loja,45,666,-3.983333000000000,-79.20000000000000,13
12,Los Ríos,70,963,-1.800000000000000,-79.53333300000000,13
13,Manabí,139,1622,-1.056181000000000,-80.45521700000000,13
14,Morona Santiago,5,142,-2.300000000000000,-78.11666700000001,13
15,Napo,1,84,-0.9890000000000000,-77.81590000000000,13
22,Orellana,7,108,-0.4666670000000000,-76.96666700000000,13
88,Otro,0,0,0,0,13
16,Pastaza,6,78,-1.066667000000000,-78.00111099999999,13
17,Pichincha,209,3407,-0.2186110000000000,-78.50972200000000,13
24,Santa Elena,30,336,-2.226700000000000,-80.85830000000000,13
23,Sto. Domingo Tsáchilas,39,539,-0.2541670000000000,-79.17194400000000,13
21,Sucumbíos,6,146,0.08472200000000002,-76.88277800000000,13
18,Tungurahua,56,756,-1.241667000000000,-78.61972200000000,13
19,Zamora Chinchipe,3,55,-4.120000000000000,-78.80000000000000,13
1,Azuay,80,1120,-2.897414000000000,-79.00448100000000,14
2,Bolívar,20,265,-1.605556000000000,-79.00305600000000,14
4,Carchi,10,187,0.8121800000000000,-77.71633000000000,14
3,Cañar,18,282,-2.733333000000000,-78.83333300000000,14
6,Chimborazo,53,683,-1.674347000000000,-78.64829400000001,14
5,Cotopaxi,28,514,-0.9333330000000000,-78.61666700000001,14
7,El Oro,49,825,-3.266667000000000,-79.96666700000000,14
8,Esmeraldas,35,459,1.050000000000000,-79.20000000000000,14
20,Galápagos,0,9,-0.7999999999999999,-89.40000000000001,14
9,Guayas,395,5600,-2.183333000000000,-79.88333299999999,14
10,Imbabura,44,528,0.3626780000000000,-78.13066700000000,14
11,Loja,53,719,-3.983333000000000,-79.20000000000000,14
12,Los Ríos,79,1042,-1.800000000000000,-79.53333300000000,14
13,Manabí,95,1717,-1.056181000000000,-80.45521700000000,14
14,Morona Santiago,4,146,-2.300000000000000,-78.11666700000001,14
15,Napo,7,91,-0.9890000000000000,-77.81590000000000,14
22,Orellana,6,114,-0.4666670000000000,-76.96666700000000,14
88,Otro,0,0,0,0,14
16,Pastaza,6,84,-1.066667000000000,-78.00111099999999,14
17,Pichincha,268,3675,-0.2186110000000000,-78.50972200000000,14
24,Santa Elena,25,361,-2.226700000000000,-80.85830000000000,14
23,Sto. Domingo Tsáchilas,43,582,-0.2541670000000000,-79.17194400000000,14
21,Sucumbíos,12,158,0.08472200000000002,-76.88277800000000,14
18,Tungurahua,44,800,-1.241667000000000,-78.61972200000000,14
19,Zamora Chinchipe,5,60,-4.120000000000000,-78.80000000000000,14
1,Azuay,96,1216,-2.897414000000000,-79.00448100000000,15
2,Bolívar,14,279,-1.605556000000000,-79.00305600000000,15
4,Carchi,14,201,0.8121800000000000,-77.71633000000000,15
3,Cañar,25,307,-2.733333000000000,-78.83333300000000,15
6,Chimborazo,51,734,-1.674347000000000,-78.64829400000001,15
5,Cotopaxi,33,547,-0.9333330000000000,-78.61666700000001,15
7,El Oro,51,876,-3.266667000000000,-79.96666700000000,15
8,Esmeraldas,29,488,1.050000000000000,-79.20000000000000,15
20,Galápagos,1,10,-0.7999999999999999,-89.40000000000001,15
9,Guayas,390,5990,-2.183333000000000,-79.88333299999999,15
10,Imbabura,46,574,0.3626780000000000,-78.13066700000000,15
11,Loja,43,762,-3.983333000000000,-79.20000000000000,15
12,Los Ríos,45,1087,-1.800000000000000,-79.53333300000000,15
13,Manabí,129,1846,-1.056181000000000,-80.45521700000000,15
14,Morona Santiago,8,154,-2.300000000000000,-78.11666700000001,15
15,Napo,6,97,-0.9890000000000000,-77.81590000000000,15
22,Orellana,9,123,-0.4666670000000000,-76.96666700000000,15
88,Otro,0,0,0,0,15
16,Pastaza,10,94,-1.066667000000000,-78.00111099999999,15
17,Pichincha,249,3924,-0.2186110000000000,-78.50972200000000,15
24,Santa Elena,23,384,-2.226700000000000,-80.85830000000000,15
23,Sto. Domingo Tsáchilas,40,622,-0.2541670000000000,-79.17194400000000,15
21,Sucumbíos,11,169,0.08472200000000002,-76.88277800000000,15
18,Tungurahua,38,838,-1.241667000000000,-78.61972200000000,15
19,Zamora Chinchipe,5,65,-4.120000000000000,-78.80000000000000,15
1,Azuay,73,1289,-2.897414000000000,-79.00448100000000,16
2,Bolívar,18,297,-1.605556000000000,-79.00305600000000,16
4,Carchi,14,215,0.8121800000000000,-77.71633000000000,16
3,Cañar,14,321,-2.733333000000000,-78.83333300000000,16
6,Chimborazo,53,787,-1.674347000000000,-78.64829400000001,16
5,Cotopaxi,45,592,-0.9333330000000000,-78.61666700000001,16
7,El Oro,49,925,-3.266667000000000,-79.96666700000000,16
8,Esmeraldas,23,511,1.050000000000000,-79.20000000000000,16
20,Galápagos,1,11,-0.7999999999999999,-89.40000000000001,16
9,Guayas,410,6400,-2.183333000000000,-79.88333299999999,16
10,Imbabura,27,601,0.3626780000000000,-78.13066700000000,16
11,Loja,45,807,-3.983333000000000,-79.20000000000000,16
12,Los Ríos,77,1164,-1.800000000000000,-79.53333300000000,16
13,Manabí,114,1960,-1.056181000000000,-80.45521700000000,16
14,Morona Santiago,13,167,-2.300000000000000,-78.11666700000001,16
15,Napo,4,101,-0.9890000000000000,-77.81590000000000,16
22,Orellana,8,131,-0.4666670000000000,-76.96666700000000,16
88,Otro,0,0,0,0,16
16,Pastaza,7,101,-1.066667000000000,-78.00111099999999,16
17,Pichincha,222,4146,-0.2186110000000000,-78.50972200000000,16
24,Santa Elena,22,406,-2.226700000000000,-80.85830000000000,16
23,Sto. Domingo Tsáchilas,38,660,-0.2541670000000000,-79.17194400000000,16
21,Sucumbíos,14,183,0.08472200000000002,-76.88277800000000,16
18,Tungurahua,35,873,-1.241667000000000,-78.61972200000000,16
19,Zamora Chinchipe,3,68,-4.120000000000000,-78.80000000000000,16
1,Azuay,67,1356,-2.897414000000000,-79.00448100000000,17
2,Bolívar,16,313,-1.605556000000000,-79.00305600000000,17
4,Carchi,8,223,0.8121800000000000,-77.71633000000000,17
3,Cañar,10,331,-2.733333000000000,-78.83333300000000,17
6,Chimborazo,37,824,-1.674347000000000,-78.64829400000001,17
5,Cotopaxi,32,624,-0.9333330000000000,-78.61666700000001,17
7,El Oro,50,975,-3.266667000000000,-79.96666700000000,17
8,Esmeraldas,37,548,1.050000000000000,-79.20000000000000,17
20,Galápagos,2,13,-0.7999999999999999,-89.40000000000001,17
9,Guayas,406,6806,-2.183333000000000,-79.88333299999999,17
10,Imbabura,39,640,0.3626780000000000,-78.13066700000000,17
11,Loja,47,854,-3.983333000000000,-79.20000000000000,17
12,Los Ríos,66,1230,-1.800000000000000,-79.53333300000000,17
13,Manabí,121,2081,-1.056181000000000,-80.45521700000000,17
14,Morona Santiago,14,181,-2.300000000000000,-78.11666700000001,17
15,Napo,5,106,-0.9890000000000000,-77.81590000000000,17
22,Orellana,11,142,-0.4666670000000000,-76.96666700000000,17
88,Otro,0,0,0,0,17
16,Pastaza,4,105,-1.066667000000000,-78.00111099999999,17
17,Pichincha,224,4370,-0.2186110000000000,-78.50972200000000,17
24,Santa Elena,18,424,-2.226700000000000,-80.85830000000000,17
23,Sto. Domingo Tsáchilas,33,693,-0.2541670000000000,-79.17194400000000,17
21,Sucumbíos,11,194,0.08472200000000002,-76.88277800000000,17
18,Tungurahua,45,918,-1.241667000000000,-78.61972200000000,17
19,Zamora Chinchipe,9,77,-4.120000000000000,-78.80000000000000,17
1,Azuay,82,1438,-2.897414000000000,-79.00448100000000,18
2,Bolívar,17,330,-1.605556000000000,-79.00305600000000,18
4,Carchi,9,232,0.8121800000000000,-77.71633000000000,18
3,Cañar,23,354,-2.733333000000000,-78.83333300000000,18
6,Chimborazo,44,868,-1.674347000000000,-78.64829400000001,18
5,Cotopaxi,25,649,-0.9333330000000000,-78.61666700000001,18
